IGBP,TIMESTAMP,LAT,LON,BLUE_L,GREEN_L,RED_L,NIR_L,SWIR1_L,SWIR2_L,NDVI_L,LSWI_L,NIRV_L,NIRVP_L,PAR_M,TA_E,VPD_E
DBF,2005-03-31,53.6289,-106.1978,0.284472576,0.303122169,0.307325784,0.330861565,0.074190412,0.051605744,0.03687911,0.632337532,0.01220188,0.777449927,63.715585,273.8237464,0.191987259
DBF,2005-04-16,53.6289,-106.1978,0.066006764,0.080695577,0.093085263,0.155324784,0.190204805,0.126718851,0.250551547,-0.100293826,0.038916865,3.827980562,98.363025,278.1602313,0.376807249
DBF,2005-05-02,53.6289,-106.1978,0.045387086,0.061960869,0.076266974,0.145870805,0.238855635,0.163710382,0.313336308,-0.241542848,0.045706619,5.9122548,129.3522661,274.401221,0.423468041
DBF,2005-05-11,53.6289,-106.1978,0.049589616,0.06807184,0.077832347,0.16458917,0.237325223,0.158642575,0.357875916,-0.180962504,0.0589025,8.105231032,137.6041945,275.5031185,0.422696404
DBF,2005-05-27,53.6289,-106.1978,0.0399749,0.0656874,0.0554607,0.2535476,0.1678213,0.0832764,0.64104071,0.20404894,0.162534333,17.78982864,109.452743,280.4388638,0.320406038
DBF,2005-07-05,53.6289,-106.1978,0.019876761,0.034650968,0.023050077,0.340026268,0.143452012,0.055237527,0.873029033,0.405736811,0.296852803,43.81136779,147.5861683,291.469361,0.567552484
DBF,2005-07-14,53.6289,-106.1978,0.027086276,0.044217669,0.026894284,0.403035547,0.166816172,0.064172031,0.874889892,0.414158872,0.352611726,45.43492675,128.852569,291.6107877,0.752355008
DBF,2005-07-30,53.6289,-106.1978,0.017681731,0.034327871,0.022649329,0.343161336,0.144714711,0.054427768,0.876169117,0.405646457,0.300667365,36.86728778,122.618189,292.817503,0.71344591
DBF,2005-08-06,53.6289,-106.1978,0.016728205,0.033742592,0.021582915,0.317010554,0.137057744,0.051780534,0.872514287,0.395103751,0.276596238,36.21303418,130.9238134,293.8218873,1.096383298
DBF,2005-08-22,53.6289,-106.1978,0.019695355,0.035902901,0.023714259,0.307456496,0.131767658,0.049709095,0.85678531,0.399262876,0.263424209,27.54399858,104.561379,290.435456,0.551581082
DBF,2005-09-07,53.6289,-106.1978,0.022720414,0.041051662,0.028012396,0.272961784,0.125118868,0.048283513,0.813855154,0.369742528,0.222151354,20.77305536,93.5085695,287.4746908,0.578354526
DBF,2005-10-09,53.6289,-106.1978,0.061110316,0.073442258,0.08005536,0.15377897,0.182472525,0.120887264,0.315281381,-0.085052149,0.048483646,2.610909011,53.85133388,280.4250577,0.260439174
DBF,2005-10-25,53.6289,-106.1978,0.033495628,0.044131001,0.049240862,0.110103073,0.132137006,0.087413232,0.381954989,-0.090216286,0.042054418,1.635658369,38.89385325,276.9893017,0.144801464
DBF,2006-02-07,53.6289,-106.1978,0.195862353,0.185424725,0.179353842,0.229823912,0.103792712,0.073134577,0.123345098,0.377404981,0.028347653,0.972146572,34.29372338,260.585708,0.040077773
DBF,2006-02-14,53.6289,-106.1978,0.194725503,0.194480628,0.193668103,0.246271406,0.104390042,0.078939182,0.1195694,0.403214579,0.029446524,1.207121673,40.99368938,257.3684959,0.056341119
DBF,2006-02-23,53.6289,-106.1978,0.224298332,0.221292455,0.218653649,0.266900413,0.112767805,0.081414578,0.09936435,0.404704166,0.026520386,1.000235726,37.71573013,260.1005065,0.05413914
DBF,2006-04-03,53.6289,-106.1978,0.290855145,0.309295002,0.312331579,0.329052845,0.082687369,0.059002099,0.026070583,0.597768907,0.0085786,0.699031861,81.4855455,271.2619635,0.143563335
DBF,2006-04-12,53.6289,-106.1978,0.141203522,0.157785969,0.165310069,0.208105213,0.111504267,0.079903827,0.114604695,0.302518739,0.023849835,1.544040881,64.74010875,278.8150234,0.324357165
DBF,2006-04-19,53.6289,-106.1978,0.056598643,0.072058467,0.082365956,0.147415847,0.211719758,0.14815849,0.283094178,-0.177231803,0.041732568,4.419341333,105.8967025,279.1097304,0.335637845
DBF,2006-04-28,53.6289,-106.1978,0.050507318,0.063402433,0.073009433,0.14072702,0.219540433,0.152638062,0.316827503,-0.21669796,0.044586191,5.243740957,117.6090824,285.2089558,0.612940344
DBF,2006-05-05,53.6289,-106.1978,0.046589753,0.063898599,0.069543813,0.151257357,0.203582112,0.136893078,0.370077495,-0.144732155,0.055976944,6.090436771,108.8025959,283.1253834,0.474213147
DBF,2006-05-14,53.6289,-106.1978,0.034641156,0.059707103,0.049050096,0.213300409,0.172224563,0.092996649,0.62607203,0.10525638,0.13354142,16.24848802,121.6737699,282.3875033,0.380576024
DBF,2006-07-01,53.6289,-106.1978,0.021258081,0.034787579,0.024419695,0.369420992,0.16197774,0.063318368,0.875992017,0.387365415,0.32360984,43.61557906,134.7782844,291.2202237,0.957199427
DBF,2006-07-08,53.6289,-106.1978,0.021812634,0.036821285,0.026907476,0.344990086,0.144406767,0.056216858,0.855296302,0.40739452,0.295068745,34.64430529,117.4109623,290.1798553,0.7302167
DBF,2006-07-17,53.6289,-106.1978,0.028388531,0.039530844,0.029193938,0.359733625,0.163808156,0.06284225,0.849874679,0.373736334,0.305728499,40.02640863,130.921418,291.957716,0.795028384
DBF,2006-07-24,53.6289,-106.1978,0.022351456,0.039816594,0.029366388,0.335275721,0.143973383,0.053694702,0.838930353,0.396130091,0.281272979,28.24955356,100.4346514,294.5779343,0.604141657
DBF,2006-08-02,53.6289,-106.1978,0.022355359,0.035741281,0.024979913,0.341990298,0.14801993,0.056314539,0.863858632,0.393320056,0.295431271,34.43404991,116.5551969,288.2204431,0.318712629
DBF,2006-08-09,53.6289,-106.1978,0.061949498,0.078919741,0.065596172,0.357524034,0.178884873,0.086550474,0.689940725,0.332265582,0.246670391,27.42204227,111.168763,293.7207279,0.589357129
DBF,2006-08-18,53.6289,-106.1978,0.023378665,0.03761578,0.025867424,0.310778892,0.139473416,0.052795565,0.846322843,0.377552423,0.263019276,28.30172548,107.6032371,290.264576,0.698342279
DBF,2006-09-03,53.6289,-106.1978,0.022423127,0.040045897,0.028690564,0.291336616,0.13505344,0.053355676,0.820699203,0.363628952,0.239099729,24.8291507,103.8443281,289.6325785,0.929303613
DBF,2006-09-10,53.6289,-106.1978,0.029889016,0.045898449,0.036292465,0.276311231,0.129704038,0.050002896,0.76780527,0.358130673,0.212153219,19.24615074,90.718165,287.3829664,0.479604647
DBF,2006-09-19,53.6289,-106.1978,0.026145639,0.045899996,0.034783563,0.271159835,0.127653857,0.05123411,0.772614388,0.355861297,0.20950199,15.082357,71.99147363,281.1675135,0.250460504
DBF,2006-10-05,53.6289,-106.1978,0.045244298,0.060828873,0.070410256,0.150334566,0.163067403,0.099988196,0.362066522,-0.040464495,0.054431114,3.169149016,58.22311563,282.6695836,0.198203662
DBF,2006-10-21,53.6289,-106.1978,0.070355764,0.079963357,0.083407006,0.147120658,0.120434708,0.08303145,0.276381808,0.099828169,0.040661473,1.663826401,40.91898938,270.6689135,0.191010816
DBF,2006-10-28,53.6289,-106.1978,0.036782383,0.046986707,0.050929774,0.112010866,0.136847562,0.089997733,0.374867142,-0.09980035,0.041989193,1.348471268,32.11472213,273.2453225,0.207865813
DBF,2007-01-25,53.6289,-106.1978,0.195912187,0.189995612,0.173150671,0.232738185,0.093272147,0.063937118,0.146807466,0.427428029,0.034167703,0.728378348,21.31774393,270.7912509,0.099594918
DBF,2007-02-26,53.6289,-106.1978,0.28325291,0.284539334,0.27102207,0.295974872,0.096581476,0.070105359,0.044008706,0.507988715,0.013025471,0.431997763,33.16561538,261.1213805,0.045782794
DBF,2007-03-30,53.6289,-106.1978,0.271920644,0.294480783,0.294005323,0.323438673,0.081249606,0.057718888,0.047669667,0.597345982,0.015418214,1.375950994,89.241919,270.617178,0.162462522
DBF,2007-04-06,53.6289,-106.1978,0.263653417,0.288574697,0.2907623,0.31168498,0.080097325,0.057156157,0.034729478,0.590199763,0.010824657,1.074998492,99.31016925,263.4162909,0.144271109
DBF,2007-05-17,53.6289,-106.1978,0.0370843,0.063951638,0.049105221,0.262045091,0.179168946,0.091600437,0.684363353,0.185461274,0.179334057,21.23571667,118.4142989,289.1275978,0.909017567
DBF,2007-06-02,53.6289,-106.1978,0.037055472,0.058875219,0.040390452,0.323792721,0.169417496,0.076323486,0.778186062,0.31034854,0.251970983,19.69619116,78.1684896,292.8899651,0.830541865
DBF,2007-07-04,53.6289,-106.1978,0.02099569,0.035656907,0.024543405,0.318795226,0.150612192,0.058973995,0.857030913,0.355242662,0.273217364,40.39823231,147.8611453,292.414573,0.800284347
DBF,2007-07-27,53.6289,-106.1978,0.021185908,0.038249396,0.028491903,0.275320688,0.137176727,0.056131907,0.81243764,0.332972858,0.22368089,30.91823758,138.224761,294.2251377,0.913726771
DBF,2008-03-23,53.6289,-106.1978,0.283827831,0.303223053,0.303319148,0.321124663,0.108926515,0.078743698,0.028514199,0.492486608,0.009156613,0.729601062,79.68023688,267.7256304,0.092021581
DBF,2008-04-01,53.6289,-106.1978,0.301861858,0.325458308,0.326161834,0.342268341,0.103089214,0.071578186,0.02409602,0.535944107,0.008247305,0.78828994,95.58152188,266.3913008,0.12033291
DBF,2008-04-17,53.6289,-106.1978,0.183670166,0.205017801,0.212290512,0.232050532,0.100938462,0.074100775,0.044470392,0.39351786,0.010319378,1.051339425,101.880115,277.9621283,0.323800037
DBF,2008-05-03,53.6289,-106.1978,0.050290714,0.062758444,0.071005123,0.123444115,0.213720015,0.151697921,0.269679598,-0.265517611,0.033290359,4.20654221,126.359171,279.4191456,0.49404257
DBF,2008-05-10,53.6289,-106.1978,0.042069364,0.055210676,0.066132444,0.119360986,0.218630143,0.153784148,0.28695648,-0.290978303,0.034251408,4.579163635,133.6927111,277.6993682,0.423679449
DBF,2008-05-26,53.6289,-106.1978,0.029409031,0.052902232,0.046052509,0.171517894,0.176946469,0.099809209,0.576665687,-0.017017052,0.098908484,14.96066321,151.2576329,280.9570745,0.563922349
DBF,2008-06-04,53.6289,-106.1978,0.034671965,0.059058062,0.037146261,0.339927097,0.178578875,0.074440394,0.802975944,0.311009552,0.272953282,32.14125617,117.7536901,288.4206333,0.684822523
DBF,2008-06-20,53.6289,-106.1978,0.027151701,0.048274542,0.030116166,0.397454617,0.171016688,0.063171077,0.859128983,0.39829691,0.341464781,25.84517006,75.68912369,289.4036617,0.76494167
DBF,2008-08-23,53.6289,-106.1978,0.023192566,0.038174738,0.027397244,0.284162842,0.133354888,0.053746584,0.824128664,0.3600885,0.234186744,25.6020893,109.3233925,285.846674,0.499281483
DBF,2008-08-30,53.6289,-106.1978,0.019564845,0.035578731,0.026538892,0.265457891,0.116099589,0.046081034,0.818224765,0.392185085,0.21720422,20.65944052,95.11528125,288.0103677,0.576785729
DBF,2008-09-08,53.6289,-106.1978,0.045790865,0.054642031,0.044368789,0.28976004,0.12913039,0.057228414,0.734421067,0.383927708,0.212805877,15.91441778,74.78373238,282.9849097,0.3916626
DBF,2008-09-15,53.6289,-106.1978,0.024034209,0.044482174,0.031457719,0.246472094,0.119763549,0.050582744,0.773628322,0.344821173,0.190677792,16.03983748,84.12011325,286.6753928,0.550931786
DBF,2008-09-24,53.6289,-106.1978,0.035111197,0.058055691,0.04517523,0.238332019,0.119643138,0.052596901,0.681311638,0.330722898,0.162378378,9.707750691,59.78474963,281.47424,0.47579879
DBF,2008-10-01,53.6289,-106.1978,0.047485573,0.102629696,0.106799076,0.232655969,0.132268148,0.063962969,0.370761591,0.273452191,0.086259897,5.655473642,65.56318538,286.7041601,0.478786791
DBF,2009-02-15,53.6289,-106.1978,0.21504056,0.211890613,0.203036654,0.234904649,0.102893209,0.081804535,0.07276773,0.386571451,0.017093478,0.702429316,41.09341063,252.2176577,0.027529181
DBF,2009-03-03,53.6289,-106.1978,0.281821199,0.286482393,0.28274591,0.308860795,0.117303484,0.094651263,0.044142308,0.44745354,0.013633828,0.458610459,33.6376875,265.4756247,0.054689385
DBF,2009-03-10,53.6289,-106.1978,0.262362641,0.277756378,0.276981785,0.301237577,0.11388346,0.089584531,0.041949118,0.449889416,0.012636651,0.795030686,62.91466913,246.0906995,0.025342699
DBF,2009-03-19,53.6289,-106.1978,0.302630502,0.317953907,0.315158152,0.338955055,0.119428738,0.090414757,0.036380405,0.477138201,0.012331322,0.881695048,71.50044625,262.5023028,0.048823979
DBF,2009-03-26,53.6289,-106.1978,0.29937872,0.319125067,0.319394745,0.330740515,0.086595515,0.06768235,0.0174514,0.583276171,0.005771885,0.481390735,83.40269,264.9226856,0.11540205
DBF,2009-04-11,53.6289,-106.1978,0.239230957,0.264588607,0.268044048,0.272862413,0.07336766,0.055682616,0.008907945,0.57461171,0.002430643,0.265644953,109.28998,277.1880112,0.183468833
DBF,2009-05-22,53.6289,-106.1978,0.093245078,0.112554666,0.123678365,0.196034258,0.255908194,0.172604791,0.226315408,-0.135043916,0.044365573,6.194868673,139.6323377,278.7563121,0.392536784
DBF,2009-06-14,53.6289,-106.1978,0.024198888,0.047530565,0.0326251,0.276604907,0.152525054,0.065803049,0.788991368,0.286368931,0.218238884,29.12572898,133.4580183,294.5474262,1.408676991
DBF,2009-07-25,53.6289,-106.1978,0.019473287,0.035520938,0.024473816,0.38297524,0.16487422,0.061403871,0.879868093,0.396938825,0.336967694,44.07021474,130.7846879,294.3584328,0.897256537
DBF,2009-08-10,53.6289,-106.1978,0.023916427,0.036820437,0.024505535,0.341668563,0.145202536,0.054577225,0.86615364,0.402770782,0.29593747,35.98274621,121.5890176,293.2899996,0.829137392
DBF,2009-08-17,53.6289,-106.1978,0.01801272,0.03317597,0.021837614,0.319974234,0.135376471,0.051836207,0.872224358,0.404485494,0.279089321,28.86508209,103.4259641,287.8219,0.498524534
DBF,2009-09-02,53.6289,-106.1978,0.031954465,0.041835639,0.028609436,0.307984683,0.133755328,0.049629769,0.830006322,0.393398731,0.255629234,24.21513104,94.72755,293.481144,0.70413143
DBF,2009-09-18,53.6289,-106.1978,0.020601259,0.035244812,0.028043579,0.273771257,0.124064337,0.04692072,0.814166997,0.375116908,0.222895522,18.20761122,81.686752,290.0059967,0.478871237
DBF,2009-11-14,53.6289,-106.1978,0.083083522,0.085052915,0.084632436,0.145749537,0.104405912,0.075845828,0.26528595,0.164486237,0.038665304,0.868524607,22.46263468,269.9794191,0.103412644
DBF,2010-04-07,53.6289,-106.1978,0.050790363,0.063801423,0.07228753,0.127993516,0.197190962,0.142678607,0.27813908,-0.212391538,0.035599999,3.311823533,93.02875375,279.0190798,0.48590756
DBF,2010-05-16,53.6289,-106.1978,0.029080344,0.052519314,0.043024836,0.206066303,0.165147292,0.089493202,0.654545429,0.107029315,0.134879757,17.78280402,131.8419045,288.4769211,0.804640305
DBF,2010-06-01,53.6289,-106.1978,0.04784178,0.074319641,0.057284453,0.309675237,0.153447999,0.07483237,0.687788854,0.33565271,0.212991176,31.61561929,148.4362865,283.9055564,0.456913148
DBF,2010-06-26,53.6289,-106.1978,0.029878371,0.049283331,0.030908109,0.438558531,0.17750707,0.067637826,0.868326708,0.422262617,0.380812085,54.2187221,142.3765794,289.8471559,0.345810087
DBF,2010-07-03,53.6289,-106.1978,0.024962796,0.040884859,0.025800455,0.395130197,0.152445812,0.058253398,0.877412326,0.441703278,0.346692105,52.00798578,150.0120279,289.9151713,0.66752216
DBF,2010-07-28,53.6289,-106.1978,0.027797429,0.041548819,0.02572753,0.353818886,0.149099324,0.055424957,0.864430127,0.406300481,0.305851705,40.80259723,133.4064731,291.5471052,0.693876236
DBF,2010-08-20,53.6289,-106.1978,0.075842853,0.08660852,0.057845709,0.339347822,0.14894084,0.056031295,0.70872784,0.389948349,0.240505249,20.72820537,86.18608316,288.763869,0.63997821
DBF,2010-09-14,53.6289,-106.1978,0.000339118,0.025972486,0.015863227,0.212871266,0.098644606,0.039176056,0.861295718,0.366366305,0.18334511,10.01901553,54.6456655,280.8027433,0.242580495
DBF,2010-09-30,53.6289,-106.1978,0.04220938,0.058333463,0.066024072,0.146406291,0.181365675,0.110752685,0.378393269,-0.107161327,0.055399155,3.287708326,59.34582075,282.82761,0.367413489
DBF,2010-10-07,53.6289,-106.1978,0.034894016,0.050173237,0.058123425,0.126884181,0.171755255,0.10631184,0.371664486,-0.150854907,0.047158344,2.732543796,57.944015,285.632417,0.349870179
ENF,2003-03-14,42.6609,-80.5595,0.46352,0.4583775,0.5005625,0.52743,0.1295875,0.08941,0.026135891,0.605528011,0.013784853,0.988221365,71.68893013,267.5842044,0.098336411
ENF,2003-08-21,42.6609,-80.5595,0.052892735,0.081050822,0.080342193,0.277721291,0.26035879,0.188571458,0.551240511,0.034609357,0.153091226,18.5384995,121.0944609,298.6313445,0.782210708
ENF,2003-10-24,42.6609,-80.5595,0.062423262,0.078452861,0.09206779,0.176662705,0.241152893,0.14367443,0.31479462,-0.144876514,0.055612469,2.085258347,37.4962375,279.8814843,0.271232794
ENF,2004-06-04,42.6609,-80.5595,0.055868812,0.095251967,0.103449414,0.284336746,0.284625576,0.199546875,0.466461546,0.004786875,0.132632158,20.28515204,152.9429389,288.0382048,0.738527746
ENF,2005-03-03,42.6609,-80.5595,0.5016075,0.500095,0.48442,0.4975375,0.0934525,0.06411,0.013358521,0.683742534,0.006646365,0.341806876,51.42763988,263.4968675,0.08016601
ENF,2005-04-04,42.6609,-80.5595,0.3838525,0.3324,0.3668025,0.37167,0.0648525,0.03617,0.006591308,0.70286755,0.002449792,0.262251943,107.0507154,275.5158539,0.240815441
ENF,2005-06-07,42.6609,-80.5595,0.056103733,0.092833201,0.107150779,0.278010911,0.302511189,0.207593656,0.443606247,-0.041177483,0.123327377,18.36268971,148.893864,296.5880667,0.962164642
ENF,2005-06-23,42.6609,-80.5595,0.046153466,0.077633385,0.083919488,0.253697707,0.272115067,0.196352076,0.502871957,-0.03641633,0.127577463,20.01806445,156.909097,293.6348508,0.972493081
ENF,2005-09-27,42.6609,-80.5595,0.040310812,0.064366419,0.068468029,0.247696461,0.245925089,0.156234237,0.566883496,0.002982372,0.140415036,13.14658972,93.62665213,289.2008209,0.653520808
ENF,2005-10-29,42.6609,-80.5595,0.052563532,0.077380055,0.084726078,0.250542719,0.257162323,0.161437408,0.494578208,-0.014498166,0.123912969,7.5461807,60.89903875,280.4882291,0.286923744
ENF,2007-01-04,42.6609,-80.5595,0.055969537,0.079571237,0.089914278,0.235630232,0.249987449,0.151278123,0.447606854,-0.026602336,0.105469707,4.578252147,43.40821913,279.3659452,0.197846403
ENF,2007-02-21,42.6609,-80.5595,0.731961464,0.576839741,0.574381219,0.619021262,0.069451475,0.044073567,0.03740569,0.788267104,0.023154917,1.363652386,58.89256125,269.6810627,0.081144058
ENF,2007-03-09,42.6609,-80.5595,0.826478762,0.454444336,0.440794949,0.520767996,0.116959815,0.07552191,0.083169852,0.614254777,0.043312197,3.210636328,74.12776438,269.519104,0.122245185
ENF,2007-06-13,42.6609,-80.5595,0.04880632,0.082390523,0.089215571,0.298188534,0.264528846,0.168176934,0.539418555,0.059005234,0.160848428,22.99571407,142.9651153,298.2905083,1.532597265
ENF,2007-06-29,42.6609,-80.5595,0.046866422,0.079425331,0.086729936,0.288550054,0.262931264,0.170181351,0.537785448,0.047395811,0.15517802,23.7971618,153.3539464,292.6920611,1.081059352
ENF,2007-09-17,42.6609,-80.5595,0.030916165,0.052454383,0.049555888,0.238784667,0.200846312,0.118267253,0.656268343,0.086577607,0.156706818,16.5166368,105.3983294,288.6965262,0.709094737
ENF,2008-06-15,42.6609,-80.5595,0.038317538,0.068260984,0.063801904,0.31562194,0.207670329,0.118645623,0.663690591,0.205683559,0.209475312,32.97332046,157.4091009,295.5559915,0.95245026
ENF,2008-07-17,42.6609,-80.5595,0.038432718,0.067477986,0.060740132,0.294845304,0.205405019,0.113163679,0.658365466,0.178612927,0.194115966,28.69764671,147.8376425,297.615394,0.540773213
ENF,2008-08-18,42.6609,-80.5595,0.050773601,0.076452857,0.062103995,0.336837528,0.189280642,0.101412281,0.68865615,0.280653512,0.231965236,28.83172571,124.2933047,295.1720562,0.513305465
ENF,2008-09-03,42.6609,-80.5595,0.034551242,0.058882746,0.053944366,0.279865062,0.196911226,0.109941146,0.676795434,0.174313261,0.189411396,21.53378055,113.6878825,295.7450695,0.791328964
ENF,2008-09-19,42.6609,-80.5595,0.03412193,0.054159577,0.052446958,0.24246153,0.178282413,0.103470465,0.644317065,0.153307068,0.156222101,15.54831806,99.52700638,290.1055819,0.655245262
ENF,2008-10-05,42.6609,-80.5595,0.036855462,0.057615248,0.057380456,0.241652316,0.196511749,0.116209977,0.616226306,0.104452274,0.148912514,12.22880741,82.12075038,284.3705101,0.491175622
ENF,2009-03-14,42.6609,-80.5595,0.058939084,0.084062246,0.093349487,0.243619406,0.239738655,0.150373249,0.445945968,0.016349856,0.108641092,9.980753022,91.869042,271.5834688,0.182145798
ENF,2009-05-01,42.6609,-80.5595,0.069420435,0.100624336,0.100159308,0.280330921,0.227083222,0.13310092,0.473524939,0.108056334,0.132743682,16.73297029,126.0547394,285.8841381,0.259781658
ENF,2009-05-17,42.6609,-80.5595,0.046635155,0.077140889,0.077061784,0.279609641,0.231666118,0.14060108,0.567883611,0.098493498,0.158785732,24.10447035,151.8050141,281.9387824,0.654331839
