TA_E,VPD_E,PAR_M,NDVI_L,NIRV_L,LSWI_L,NIRVP_L,prediction_label
276.04123,0.28011617,96.941185,0.39926407,0.068925984,0.47363642,6.6817665,2.435582202990425
278.75244,0.42258418,115.80212,0.5442817,0.0786022,0.31137517,9.102302,3.349593883271223
292.91382,0.8434018,121.06342,0.76361686,0.1773349,0.4071932,21.468771,8.519004759725627
289.08728,0.42455527,94.56503,0.7636426,0.1860703,0.4601346,17.595743,8.280260696711624
289.8368,0.54733706,117.45014,0.79970807,0.21855529,0.4425232,25.66935,10.31669249213753
290.76193,0.6956225,127.074104,0.79085076,0.16075948,0.4278351,20.428366,9.71169730080914
295.03458,0.5925478,104.5386,0.786366,0.18003702,0.42147487,18.820818,8.182599067749841
287.0184,0.46938717,73.97989,0.7800207,0.14241348,0.401129,10.535733,6.015823545462202
257.70206,0.04397323,24.786427,0.36270568,0.06178086,0.5937579,1.5313268,0.12724771015063216
261.43454,0.053829275,17.888779,0.0242491,0.008848402,0.46669972,0.15828711,0.004413156549243083
263.1834,0.06548496,57.738754,0.17126593,0.05278218,0.602903,3.0475774,0.07732889929611184
290.37637,0.81053996,143.50371,0.7670643,0.16188252,0.3644982,23.230743,8.84780035821681
285.12073,0.5171503,108.40549,0.79634315,0.15591083,0.4631451,16.90159,7.8757401417994
286.37543,0.2990485,113.359566,0.798699,0.20138033,0.45521343,22.828386,9.384137305333624
295.5772,0.8842962,133.42087,0.7995492,0.18903849,0.42887795,25.221678,10.015938669334167
290.94745,0.59287065,96.87662,0.812812,0.18691559,0.4466677,18.10775,8.295072371736481
289.62506,0.32480267,88.46808,0.816159,0.20538917,0.44484854,18.170385,7.987693101886528
288.54886,0.2964687,94.10342,0.76274884,0.11537892,0.4671167,10.857551,6.982015246304924
281.7595,0.28688538,43.77208,0.48810798,0.07930118,0.3388354,3.4711773,3.20665696912049
248.5158,0.024818407,26.547756,0.31813622,0.055045262,0.63391644,1.4613281,0.14412129134023088
262.65726,0.043282922,26.17261,0.23021856,0.046672657,0.53657275,1.2215452,0.04213233616082796
275.5541,0.23112951,87.65493,0.4192295,0.08434834,0.49652332,7.3935485,2.3469722027861777
287.61035,0.89820695,97.43095,0.5062354,0.09834472,0.26982397,9.58182,4.525979131888445
288.4344,0.52358246,113.62022,0.7464606,0.17767382,0.44438186,20.187336,9.164545988289872
296.34268,0.9595025,140.03308,0.78396684,0.20202412,0.45651764,28.290056,9.656946082029878
288.45633,0.6226411,136.01897,0.773852,0.13172753,0.52272564,17.917442,10.776853374553754
296.52945,0.9810604,138.89864,0.7859432,0.19341208,0.45728692,26.864674,9.597681716284994
285.88177,0.36600634,56.720787,0.62562853,0.034501456,0.46359453,1.9569497,4.62094997047045
287.37802,0.47438285,71.034706,0.74089456,0.12976372,0.39429024,9.217728,5.924257624616558
259.2024,0.03446082,22.63512,0.28995225,0.047846705,0.64009213,1.0830159,0.06737874313074067
257.79065,0.0399167,28.819271,0.21385145,0.039762978,0.6661013,1.1459401,0.050295012128040766
287.18015,0.7450613,156.30275,0.77420735,0.16132388,0.38322318,25.215366,8.572332669277817
291.32526,0.8349064,107.67261,0.76205957,0.16397406,0.3890444,17.655516,7.7222901963554635
295.3272,1.0089905,99.457405,0.6950096,0.17943583,0.32280004,17.846222,6.130644931690686
297.18134,0.9813519,88.62666,0.7416314,0.14720933,0.38470656,13.046672,6.324468655328673
284.8888,0.29619274,56.18928,0.58175063,0.08461419,0.39522624,4.7544103,3.767028737923567
287.01855,0.4355696,60.630363,0.5968314,0.08607371,0.3230898,5.2186804,3.9996012098259484
285.86386,0.6761279,125.7127,0.6510995,0.106986314,0.27742717,13.449538,5.7151669868698365
295.76056,0.75692827,130.78888,0.78036904,0.1761817,0.44918716,23.042608,9.670096623877237
281.3862,0.21899705,44.735603,0.70282704,0.111905426,0.40106878,5.0061564,3.635050595664088
272.94626,0.320495,100.006744,0.5094443,0.083131306,0.43066305,8.313691,1.9891935733772075
287.27393,0.86027116,104.06952,0.53308284,0.08399583,0.26791015,8.7414055,4.343631426042556
289.44366,0.90304416,153.70876,0.77513784,0.15210636,0.38866174,23.38008,9.50014358057413
287.41193,0.43134856,69.58261,0.7893313,0.1810084,0.5009403,12.595038,7.78200742215041
291.58585,0.5374775,91.95844,0.79217553,0.17816387,0.46036628,16.383673,7.0420546044830425
293.3982,0.661204,115.13816,0.7860073,0.17683564,0.4601747,20.36053,9.711167741596062
289.99283,0.31521213,65.24574,0.74172527,0.13320343,0.47746247,8.690957,6.383456393346726
291.00912,0.559822,86.864944,0.7696761,0.14445911,0.45911533,12.548432,7.500015327060938
286.84473,0.34640223,65.77546,0.6428153,0.07364524,0.41179392,4.8440495,4.498079009256949
270.76205,0.13624807,72.89422,0.45132628,0.074804656,0.48368844,5.4528275,0.3256155557890281
296.24072,0.8009989,87.78614,0.6243751,0.13606091,0.4214176,11.9442625,7.414576480927421
297.76422,1.2836059,103.85389,0.7812962,0.1723015,0.3969505,17.89418,6.8190840540475275
277.96945,0.18084143,25.746582,0.5306683,0.073603295,0.36424965,1.8950332,2.0113283285940824
290.4598,0.7787925,127.94343,0.7795196,0.17780732,0.41789702,22.749277,8.743374631609008
296.02277,0.7033833,141.46558,0.79326993,0.18890557,0.42693427,26.723635,10.51964270163227
293.98016,0.76037484,104.9643,0.7370518,0.15291144,0.4223512,16.050243,8.418808572979001
288.63528,0.7393346,154.17847,0.22335601,0.054729722,-0.26412466,8.438145,0.8626616282432014
297.9067,0.6555982,163.12961,0.8669865,0.35968074,0.41931424,58.674576,14.94653920530908
303.49362,1.94846,146.52881,0.8588119,0.36665633,0.43342027,53.72572,16.98945119018559
293.6917,0.592766,86.7426,0.58792585,0.12112881,0.31092352,10.507029,5.386048622389437
289.98306,0.7994878,81.66484,0.32707956,0.0710292,-0.09373485,5.800588,1.5769722763060623
283.56363,0.74096197,72.956406,0.21297906,0.06933917,-0.08395355,5.058737,0.7303215949955925
281.41257,0.64165586,60.145294,0.20463504,0.06621664,-0.112519495,3.982619,0.49152729434763265
278.53217,0.32926536,45.417553,0.15371956,0.03815563,-0.17949122,1.7329354,0.24202041493452126
275.60394,0.3380084,49.227707,0.15764672,0.040001437,-0.1776014,1.9691792,0.18614610850799998
271.1413,0.1949158,66.39061,0.022848153,0.00964849,0.5342301,0.6405691,0.2601914872097034
286.9072,0.5832276,122.558044,0.18567069,0.061563056,-0.24298802,7.5450478,0.567895456395481
285.00186,0.7077308,156.06158,0.16979384,0.044834897,-0.26282164,6.9970045,0.6625297941733906
300.93625,1.4785703,148.89496,0.5383559,0.19245897,0.03953397,28.656168,6.586850351324613
295.3618,0.92677116,150.0741,0.806146,0.3784727,0.46387294,56.79895,13.952054153829053
297.6247,1.6260588,138.16164,0.85047954,0.37812126,0.44803444,52.241856,14.571163953671734
299.32666,1.5932007,97.79497,0.69778484,0.23390795,0.31988084,22.875021,7.802232747170764
291.18576,0.598227,69.90768,0.19749266,0.024780195,-0.059749603,1.7323259,0.48528356860796196
279.10635,0.328624,57.268494,0.19603968,0.055238687,-0.12560585,3.1634364,0.42917057814543547
273.73032,0.20242554,30.467064,0.022213701,0.0133348,0.6579596,0.4062722,0.2850103029116922
275.66205,0.19197232,43.612606,0.18676876,0.056403004,-0.08922662,2.4598818,0.4314130415052037
275.69525,0.32107762,43.966835,0.16317257,0.04761561,-0.1017529,2.0935075,0.4314130415052037
273.97644,0.24629192,79.36497,0.11563691,0.024083484,-0.08958165,1.911385,0.28048366828841664
286.15643,0.79846543,131.75581,0.18545087,0.04847867,-0.22966921,6.3873463,0.6979849274816642
286.75623,0.5112334,140.00243,0.17826247,0.04643865,-0.20729585,6.501524,0.5640604306207787
289.61856,0.60970217,132.89244,0.18908136,0.04364892,-0.078638315,5.8006115,0.9847524563326576
297.19473,1.1729214,160.29463,0.8309908,0.32830164,0.35029626,52.624992,13.191596097241774
305.1555,2.5877564,142.5729,0.8580447,0.42320096,0.4731097,60.336994,19.09868431013576
300.98453,1.5422362,122.948006,0.81347936,0.32338992,0.39220113,39.760147,11.908818886886477
290.93317,0.8110759,114.42512,0.7379351,0.23281297,0.30885348,26.639652,8.21910298856125
285.88376,0.7530746,81.59888,0.28896025,0.045777958,-0.0949001,3.73543,0.9678583863053404
280.56012,0.2613218,37.734264,0.18750136,0.057708044,-0.109967224,2.1775703,0.44482923991360684
278.0613,0.30928597,29.243376,0.1529256,0.040267814,-0.1743165,1.1775668,0.20818877172503064
265.65646,0.20183812,50.33046,0.14493151,0.037111316,-0.080250405,1.8678296,0.12653172983216937
278.52856,0.3956453,74.8705,0.14092174,0.035923544,-0.17717585,2.6896138,0.2254924348630866
278.37222,0.47647566,102.71944,0.14277768,0.035262756,-0.24209084,3.6221702,0.2655137240748507
288.5001,0.9030511,116.380806,0.16741683,0.046027478,-0.23489101,5.356715,0.5459514714330896
286.41702,0.68242824,109.532936,0.1761901,0.044161927,-0.18885496,4.8371854,0.44527744697909494
300.15613,0.75519204,155.49327,0.8791487,0.4214723,0.44827643,65.53611,15.378225915850306
290.34177,0.8299974,115.60569,0.85098916,0.37896538,0.4210693,43.810555,11.110314202357351
293.76852,0.98183024,126.3221,0.80721205,0.31753272,0.37221655,40.111397,10.631648123832944
299.69226,1.6956863,58.049934,0.58161914,0.18099199,0.23222993,10.506574,4.133515086261894
293.47675,1.320665,80.28514,0.26472476,0.05720797,-0.058563333,4.59295,0.9304309323079973
280.143,0.5259747,59.078167,0.23588343,0.067937806,-0.1288556,4.0136414,0.45695038112716724
263.68744,0.21277358,28.57328,0.16045564,0.03794762,-0.17246172,1.0842881,-0.03616840642959971
275.49887,0.08532629,28.947145,-0.029078906,-0.020590512,0.9070198,-0.59603655,0.5169352250171161
282.3728,0.5267942,50.685318,0.14829688,0.038481645,-0.22884886,1.9504544,0.2860500548637026
273.8209,0.3427267,90.59691,0.15429176,0.035953384,-0.28188223,3.2572653,0.07225398423113938
290.72235,1.1424936,149.81097,0.21496607,0.06672519,-0.23329675,9.996166,0.9021241442793969
293.79813,0.7795665,115.45885,0.36479667,0.12070927,-0.12657337,13.936954,2.3500827432501175
301.1185,1.7900027,143.89195,0.8633926,0.39364472,0.47017246,56.642307,18.380297831733277
296.4041,0.963674,127.44804,0.86167043,0.3387835,0.41310245,43.177296,12.23748927043776
294.37265,1.3529779,123.99592,0.8004349,0.25573674,0.3171092,31.710312,8.0604897623579
283.18304,0.50152606,57.404995,0.21129636,0.05045379,-0.18575187,2.8962994,0.3221389477441986
273.13626,0.21841013,51.007366,0.12786989,0.02099766,-0.26385057,1.0710353,0.011035526637524757
269.756,0.22020414,59.42655,0.20169123,0.036186103,-0.27398825,2.1504154,0.04416342778113037
278.58524,0.49450296,77.30624,0.15806052,0.02765884,-0.29882166,2.1382008,0.1553757728108633
294.09857,1.1787524,122.72977,0.16711539,0.03993374,-0.2648655,4.9010587,0.3664808567990679
302.0493,2.2531006,129.43709,0.65466624,0.25977674,0.13320264,33.624744,7.868592106057666
300.25397,1.9316914,154.14543,0.8582288,0.36363292,0.4302318,56.052353,14.443611833528488
298.7571,1.6153445,148.75351,0.8395557,0.30581477,0.39994895,45.491024,11.920008526930676
289.7247,0.6291371,110.752914,0.6308461,0.1606956,0.16065791,17.797506,5.703914391521093
285.62585,0.54871863,100.49452,0.32632154,0.05474485,-0.17839666,5.501558,1.0322556385796782
290.6899,0.88572395,86.896736,0.21549998,0.06660224,-0.14744467,5.787517,0.6695494010448358
275.80237,0.31735918,29.428911,0.20810571,0.054824416,-0.16026825,1.6134228,0.25053259445703546
284.62924,0.57297957,51.192112,0.19224784,0.029642675,-0.24373786,1.5174712,0.24505553321355614
277.03473,0.30044854,45.23141,0.16513872,0.02138338,-0.28881326,0.9672005,0.1668284951187501
272.919,0.23386861,43.62153,0.209005,0.022180142,-0.249276,0.9675317,0.011315948348525744
273.42972,0.121303625,43.348866,-0.018056326,-0.01122726,0.8660579,-0.486689,0.3061882401939482
270.1435,0.118581206,75.98712,0.009034425,0.00424128,0.65038353,0.32228264,0.2601914872097034
287.24222,0.65949714,126.18835,0.17644973,0.035140324,-0.30521673,4.4342995,0.30978092606501784
289.11667,0.8586772,124.17109,0.22533785,0.046477012,-0.21819131,5.7711015,0.7387471329047524
290.8586,0.94742215,149.03688,0.20534204,0.054707505,-0.25008628,8.153436,0.7620032048077612
299.84027,1.7379856,159.3539,0.8974642,0.36725378,0.47428006,58.523323,17.286107379065232
298.1921,1.2055885,137.37033,0.8120158,0.36829853,0.4774614,50.593292,19.407678958273554
295.01605,0.7635872,117.56394,0.70893073,0.19642733,0.27604058,23.092772,6.883689006502721
296.7966,1.0822812,97.39693,0.44689533,0.09065786,0.062147286,8.829797,2.670782018322577
282.08987,0.43839043,73.03247,0.1153877,0.016374512,-0.11871183,1.1958711,0.3839727805998904
285.9653,0.70676565,141.9106,0.20710345,0.039908476,-0.30975094,5.663436,0.585231331317722
289.13266,0.9029378,134.27043,0.22446147,0.054362312,-0.28085864,7.2992506,0.8152639054039522
295.39584,1.0307208,158.58752,0.6966623,0.18262064,0.15271166,28.961355,7.940032503524916
297.84238,1.3325703,135.72247,0.8559819,0.33182013,0.43488362,45.03545,14.638145723025616
287.2466,0.61616796,101.400986,0.7728936,0.2692855,0.38434514,27.305817,8.94089919293357
294.87823,0.71352243,93.84528,0.60476756,0.15674068,0.20080842,14.709373,4.88815669553213
275.81467,0.42455116,68.20224,0.24914585,0.03506226,-0.2112046,2.3913248,0.2499199794265799
255.74802,0.098481216,33.88598,0.070042476,0.021813212,0.16441675,0.739162,0.02232155679354111
277.51837,0.40706965,59.185146,0.1963042,0.036823303,-0.18783125,2.1793923,0.24419233136039342
271.8119,0.24002829,64.24214,-0.022224216,-0.01514532,0.6768151,-0.9729678,0.2601914872097034
284.38132,0.7466907,120.74235,0.19857422,0.04169839,-0.2921745,5.0347614,0.4627185563645733
292.26794,0.91344523,113.89137,0.21754122,0.046204373,-0.27042314,5.2622795,0.5035758915632357
296.0988,1.0678877,145.35168,0.8986084,0.4347786,0.49788746,63.195797,20.24978125893322
297.2464,1.0818903,136.13829,0.8901785,0.40456057,0.47255024,55.076187,16.86951928352541
287.37112,0.9810715,97.79681,0.58760107,0.15107775,0.14150697,14.774921,4.206951739171985
279.62665,0.45668447,47.78716,0.19660959,0.05420562,-0.14584544,2.5903325,0.36092824839396875
267.52463,0.047233537,34.502678,0.002495203,0.001680767,0.69746286,0.05799095,0.1387291924208482
281.29855,0.57663065,120.547424,0.18260793,0.032601863,-0.23757091,3.9300706,0.34398849014454214
299.1307,0.7207663,143.38304,0.8776541,0.40248263,0.47592333,57.70918,18.39030912687185
297.92368,0.77155894,142.44904,0.8434308,0.35030115,0.43559736,49.90006,14.476936629581388
299.1145,1.159228,121.80396,0.805958,0.37228933,0.41184488,45.346313,13.785055362270295
301.63055,1.7405154,119.27991,0.78703874,0.2951011,0.34037802,35.19963,9.860954904770269
295.2809,0.5921383,94.44053,0.26484177,0.09515936,-0.08089798,8.9869,1.153099337918601
290.26578,0.7645631,94.777306,0.2101994,0.057321243,-0.2057821,5.432753,0.44515981967083057
285.44888,0.748414,74.95249,0.19715625,0.056652375,-0.19201526,4.2462363,0.3954884252685313
273.64728,0.2719015,92.39504,0.17637062,0.02631974,-0.20296142,2.4318135,0.011035526637524757
304.06958,2.2136624,157.19958,0.5721037,0.19592868,0.037891597,30.799908,7.681450193318559
303.67096,1.5998157,142.72984,0.88428164,0.42321151,0.4593621,60.40491,17.551063822774466
303.74683,1.7761472,146.48863,0.8878723,0.38425258,0.46941048,56.28864,20.213192578564406
297.80136,0.849885,134.0067,0.8882568,0.35977855,0.47224373,48.212738,15.58478227035846
300.86148,1.6180352,95.00587,0.8270582,0.31587332,0.43778688,30.009817,10.531205680433649
296.24347,1.8970064,88.41148,0.5203897,0.1268051,0.13493209,11.211026,3.564969448005989
286.4799,0.5052763,114.614655,0.3601816,0.09634575,-0.034931958,11.042634,2.5502334447532595
299.27795,1.2974614,125.36442,0.81504846,0.3401404,0.3212788,42.641502,10.603919164953837
293.22363,0.50054944,137.14307,0.83550113,0.36856285,0.38837448,50.545837,12.02615263718575
289.07135,0.55244386,123.62294,0.84899557,0.3559989,0.3778647,44.009632,10.003618329887383
292.04034,0.8064173,90.69717,0.80280006,0.23896952,0.32503048,21.673859,6.567988067019786
283.72693,0.4039615,84.90501,0.75061625,0.18597177,0.24649473,15.789934,4.456910338876643
290.05267,0.67712045,154.08667,0.74878055,0.27431014,0.2566593,42.26754,9.556062910055317
293.03574,0.6802047,143.94586,0.8314483,0.32728246,0.3449308,47.110954,10.428308379066912
290.79346,0.7521517,105.38719,0.77784044,0.2885434,0.3377299,30.40878,9.234866820756967
286.7355,0.53949344,84.40816,0.7948634,0.24210402,0.2986586,20.435555,5.994728290875313
278.38727,0.29490224,50.304028,0.5551465,0.08634193,0.00919324,4.343347,1.161857875129049
268.17938,0.16690741,16.482626,0.056188356,0.027671063,0.5518775,0.4560918,0.1485543798988765
257.72784,0.05154366,62.734226,0.4947764,0.23665054,0.7501603,14.846088,1.0107976785506094
280.69742,0.3453702,96.52628,0.63326377,0.20849752,0.26490954,20.125492,4.282048347665827
283.6752,0.43265024,138.82112,0.7049992,0.24104518,0.29828286,33.462162,8.091013613357429
290.08185,0.18940425,136.50151,0.753653,0.30466816,0.35565817,41.58766,10.054898559281076
288.38974,0.6135924,159.09851,0.7874652,0.29071495,0.39835775,46.252316,11.633127690339146
293.32333,0.6290164,141.49678,0.8273501,0.3123576,0.4596703,44.197594,12.242953832182426
294.4871,0.89312935,149.59387,0.8570329,0.34358442,0.48524413,51.398125,14.868503208705878
291.83527,0.77983224,119.094444,0.8101397,0.32111612,0.4561777,38.243145,12.243278500170659
297.29102,0.68376046,109.35496,0.8369138,0.30602938,0.43757933,33.46583,10.078843425765857
291.87296,0.66440076,98.46018,0.8507726,0.31381753,0.45962474,30.898533,9.744699182789287
264.7957,0.10065114,22.039745,0.62422264,0.2487816,0.7284924,5.4830832,0.1597111025015755
268.7733,0.12608795,51.14731,0.5771926,0.23741707,0.60529405,12.143245,0.9814434761845828
259.02322,0.06397862,46.556786,0.5399972,0.27590603,0.78992194,12.845297,1.5180572610447225
278.56387,0.33100173,86.76296,0.76847446,0.24615411,0.3694763,21.35706,6.107795079590456
283.91064,0.47980464,125.46322,0.7330736,0.2392174,0.3146541,30.012985,7.801359527159941
287.0365,0.6392773,137.56682,0.7802608,0.27569753,0.36792365,37.926834,10.230195879040231
292.90634,1.1340973,160.32811,0.84604126,0.33894306,0.4784912,54.342102,15.692170227847802
297.28262,0.66749597,142.28,0.8359076,0.33559835,0.48871636,47.74893,16.152227948396934
298.8964,1.3605579,136.49275,0.8512505,0.3479336,0.47868347,47.490414,18.204635126533937
296.04108,1.3125935,140.60054,0.85068995,0.35284725,0.46990663,49.610516,14.545039387295967
296.53442,0.7772505,125.56247,0.8344021,0.32167336,0.44653812,40.390102,12.574708045625917
288.55072,0.6871648,89.28107,0.8303458,0.35753313,0.4850638,31.920937,10.478972108595887
277.9163,0.3191987,49.676632,0.81897444,0.27568728,0.4377818,13.695215,3.914641466612434
266.11404,0.11057594,18.65118,0.5427624,0.2768788,0.62772167,5.164117,1.2587217663029822
270.46167,0.13775662,46.96275,0.768468,0.27528918,0.4545217,12.928337,1.7189419157219432
269.68387,0.18430048,34.11941,0.75072885,0.31304756,0.5148278,10.680998,1.1956057778281475
268.2775,0.22910094,60.870186,0.7824639,0.12698518,0.45539206,7.7296114,0.6359735957203355
279.57962,0.41253507,131.24304,0.8200125,0.21960692,0.42573258,28.82188,7.246724870761986
288.48566,0.5212087,140.98228,0.78615695,0.27966258,0.37755257,39.42747,10.301134820126894
292.60065,0.64881647,157.77005,0.8586889,0.34524688,0.48115945,54.46962,15.988230807118473
277.83215,0.23444124,42.294956,0.8219365,0.26128775,0.44907472,11.051154,4.5137730770863165
291.3722,1.3442329,158.7282,0.812016,0.28564247,0.43643227,45.339516,12.362795233394857
296.97165,1.8466047,155.4446,0.70661116,0.2597144,0.376227,40.371197,10.431443546075176
299.66016,2.6440558,155.53857,0.5223549,0.16061734,0.26694065,24.982191,7.346697697016806
295.92422,2.0643861,153.52155,0.34685826,0.114490174,0.1654941,17.57671,5.262622698110172
297.28955,2.2958755,147.97305,0.30331913,0.09202298,0.10766245,13.61692,1.7571340875998471
301.28122,2.8330014,133.8247,0.2753221,0.09373283,0.11159518,12.543768,2.331811923685475
300.4645,2.733952,117.89286,0.24437378,0.09834207,0.000361485,11.593828,1.1644995975749497
293.95303,1.8810542,125.917656,0.19411229,0.09915413,0.05498319,12.485255,1.3595442810545548
299.19156,2.4705312,97.14412,0.20684911,0.099782705,0.03857319,9.693303,1.0146396842392627
293.56293,1.3809872,102.19587,0.18637669,0.09519234,0.06989504,9.728264,1.3703265560343216
287.9346,0.69086075,84.644356,0.16555333,0.07067343,0.027345877,5.9821067,1.423399119452968
285.46655,0.815959,64.82101,0.1805359,0.08362337,0.08770878,5.4205513,1.3841575902404977
281.45685,0.3900181,43.967674,0.19144535,0.042458944,-0.117061175,1.8668212,0.4613366168415338
276.44662,0.2378678,30.18911,0.20529884,0.031511094,-0.044332948,0.9512919,0.3921344801945593
271.3331,0.12523326,75.89518,-0.07739166,-0.050558876,0.8989679,-3.837175,0.2601914872097034
278.38898,0.37850866,60.2751,0.23390335,0.05024615,-0.097812936,3.0285919,0.5799602281332856
281.367,0.5039193,125.111725,0.27437168,0.061038263,-0.15970127,7.6366024,0.8861791323572045
284.25076,0.53976166,123.94829,0.2503999,0.058185026,-0.16084114,7.211934,0.911153229689695
292.44772,0.83467615,122.16722,0.26619133,0.07809611,-0.12710981,9.540785,1.0814044040709345
292.72604,1.0523721,139.5861,0.30741435,0.0939615,-0.097353406,13.115719,1.163580189607498
283.65457,0.6475424,124.88159,0.39074075,0.11298363,0.014622727,14.109575,3.1743021472547004
297.15332,1.8711853,150.19049,0.68046963,0.28993666,0.24896124,43.545727,9.79911057357501
296.5279,1.7820784,161.02141,0.7358529,0.3252636,0.33092174,52.3744,10.448282962899423
293.6755,1.8000913,154.90355,0.72344315,0.31847778,0.3389091,49.33334,11.750379704864663
298.81503,2.274574,147.99768,0.5903216,0.23074943,0.2670632,34.15038,7.052711957608121
297.8917,2.353116,124.43621,0.3819883,0.143452,0.16488561,17.850624,5.1488247788004635
293.97842,1.580768,126.36356,0.2413199,0.07986744,0.06543446,10.092334,1.343222451701988
295.03616,1.6421238,119.74282,0.22915749,0.07395279,0.001267739,8.855315,1.3447130514006553
292.30524,1.2981343,110.02369,0.2599298,0.07369951,-0.031104729,8.108692,1.2977035369473935
296.5093,2.0846424,104.06083,0.23364812,0.06939897,-0.039883144,7.2217145,1.1552066515331718
287.5343,0.8968901,87.8676,0.20446573,0.07504957,-0.018903,6.5944257,1.1266673180919575
285.23642,0.7233726,90.77078,0.19880514,0.07249678,-0.021933397,6.5805893,1.3164943592554932
281.32416,0.55876124,62.7201,0.19733593,0.04414079,-0.14704023,2.7685149,0.4214652652510771
274.00806,0.17041917,35.326195,0.20538494,0.044807598,-0.14419253,1.5828818,0.19582619652893826
272.01465,0.19347805,39.081516,0.2463132,0.04883434,-0.038481887,1.9085201,0.32003027144674945
267.7566,0.061524693,53.748173,-0.09318669,-0.07527746,0.927425,-4.046026,0.1387291924208482
273.19894,0.117032915,69.5743,-0.12849501,-0.08952723,0.9807058,-6.2287946,0.14445485683524772
278.27194,0.23501714,75.330055,0.29315537,0.056391902,-0.12139288,4.248005,0.6039426883879878
286.8732,0.6505748,132.8691,0.47295922,0.14360753,0.016881233,19.081003,4.419277942552811
291.77338,1.2825592,137.67265,0.59311974,0.19714898,0.14367753,27.142023,7.2779670156544025
289.9599,0.71723056,146.67519,0.76117235,0.24772634,0.32967556,36.335308,9.273685411359658
296.93756,1.7226592,154.2953,0.802723,0.29867893,0.43218762,46.084755,12.184121449601081
291.18338,1.1222951,156.32532,0.6701873,0.23555896,0.35074827,36.823826,9.808216804190659
292.55997,1.4496646,155.51746,0.30095983,0.09835252,0.12991971,15.295533,3.488167089469325
297.2145,2.2271032,150.56009,0.26184013,0.0817371,0.096127264,12.306345,1.6237272732193457
296.22174,1.6862444,117.90865,0.17639431,0.06293463,-0.07092845,7.420537,1.0267823318015763
288.03244,0.64471596,71.79858,0.14991125,0.044311132,-0.047520943,3.1814764,0.647785799932906
286.33438,0.6721599,57.23899,0.1014905,0.007384229,0.03674042,0.42266577,0.739615905834093
279.74182,0.4909061,55.083817,0.18244226,0.03341678,-0.15390676,1.8407239,0.34001623513614426
295.158,1.6131091,117.427185,0.6471932,0.2900153,0.37413076,34.055683,8.7711632953142
295.75977,1.8321307,152.14508,0.46517617,0.15574005,0.2536897,23.695082,7.48370067322335
298.5999,2.419674,146.72923,0.33436286,0.100503676,0.16360417,14.746826,3.7396672086945792
296.12592,2.0417583,101.08643,0.2818517,0.093487814,0.12812178,9.45035,2.574505202863705
295.1213,2.0625947,121.30063,0.21553837,0.11781856,0.0541359,14.291465,1.0810101265542418
295.80847,1.8085868,114.35382,0.20659052,0.107197605,0.046654586,12.258455,0.9869747185251908
294.04523,1.7742689,76.531975,0.19821225,0.09570339,0.034333214,7.32437,0.9520789218674544
286.55276,0.7036928,86.236206,0.197047,0.09319501,0.034514498,8.036784,1.3504429103012117
290.04965,1.0019386,72.78347,0.18757664,0.07985571,0.019027501,5.812176,0.8251184903207909
272.30084,0.09455886,26.773052,0.23597507,0.03959659,-0.087820515,1.0601217,0.25863225054488553
274.96585,0.08035508,13.916815,-1.711682,-0.026910024,-0.61894983,-0.3745018,0.09148628348658348
272.32944,0.26793945,27.769712,0.22944327,0.043007027,-0.13810402,1.1942928,0.24203471752961855
268.59323,0.17872143,22.785454,-0.022134092,-0.019885741,0.78866184,-0.4531057,0.1485543798988765
279.684,0.3538957,63.715546,0.23173548,0.058044434,-0.1522967,3.6983328,0.46478936623475
275.32794,0.23051213,61.487392,0.28899613,0.048007462,-0.0770806,2.9518538,0.5068096928767073
274.3588,0.33016872,88.62299,0.25289,0.049105905,-0.16410172,4.351912,0.2881588994457458
292.48703,1.4584001,140.14058,0.27185205,0.07322562,-0.09937433,10.26188,1.272801942163192
287.24173,0.7373171,132.56744,0.45858383,0.17047906,0.072566785,22.599972,4.53873970127449
297.61978,1.838429,152.71587,0.56981206,0.22215684,0.17109014,33.926872,8.573183048874595
294.33945,1.6341082,158.59767,0.66428083,0.31466907,0.43791443,49.905785,12.522231500811575
303.49008,3.1449726,158.86887,0.65912515,0.34936482,0.5030785,55.503193,20.012959053255816
299.25558,2.4875257,162.03941,0.7485251,0.34717724,0.5328442,56.256397,15.657614518612455
300.26895,2.640687,147.043,0.65811855,0.30246136,0.4587893,44.474823,11.619252393418677
301.15762,2.826069,140.53569,0.35931468,0.08961327,0.3575027,12.593862,5.494971327269171
279.19724,0.34193835,71.1784,0.853216,0.16679464,0.49572167,11.872175,4.014793302853691
279.37775,0.47676107,119.70991,0.765144,0.16771546,0.37836218,20.077202,5.191832519118023
293.61945,1.0225973,150.31084,0.8107724,0.20892072,0.38406017,31.403048,9.247410912919491
297.47513,0.89949685,157.02765,0.84178853,0.21061318,0.43243814,33.07209,10.487872960152679
295.39877,0.9532691,128.42274,0.8727121,0.14830044,0.52497417,19.04515,10.560959247888464
291.75244,0.74270684,114.42829,0.8723086,0.20528446,0.5021845,23.490349,11.841652232913251
286.04312,0.42244646,76.32596,0.852073,0.22488536,0.47655615,17.16459,6.851588453908576
277.7736,0.2679184,71.08858,0.8526163,0.17575213,0.5089545,12.493969,3.9647458805843976
271.9824,0.21642314,37.916508,0.9037563,0.21125112,0.5849122,8.009905,1.3647795776007952
